"Anno";"Mes";"Nombre";"Gasto"
2017;11;"Mechanik, Tanner";1000399,63552762
2018;11;"Mechanik, Tanner";1000400,28362643
2019;11;"Mechanik, Tanner";1000261,36231049
2020;11;"Mechanik, Tanner";1002577,62211388
2021;11;"Mechanik, Tanner";1000944,36524278
2017;12;"Mechanik, Tanner";1000721,46365776
2018;12;"Mechanik, Tanner";1000322,6018927
2019;12;"Mechanik, Tanner";1001397,16127191
2020;12;"Mechanik, Tanner";1001509,06108482
2021;12;"Mechanik, Tanner";1000668,01828954
2017;1;"Roybal, Natalie";1000874,66102384
2018;1;"Roybal, Natalie";1005167,5656535
2019;1;"Roybal, Natalie";1001693,18133696
2020;1;"Roybal, Natalie";1003379,57098136
2021;1;"Roybal, Natalie";1000198,30118228
2017;2;"Roybal, Natalie";1001213,5721207
2018;2;"Roybal, Natalie";1004949,95418566
2019;2;"Roybal, Natalie";1000320,62918977
2020;2;"Roybal, Natalie";1001408,41755732
2021;2;"Roybal, Natalie";1001902,72421725
2017;3;"Roybal, Natalie";1006835,59671158
2018;3;"Roybal, Natalie";1001050,26820164
2019;3;"Roybal, Natalie";1001200,73479881
2020;3;"Roybal, Natalie";1002480,60659196
2021;3;"Roybal, Natalie";1000573,04074832
2017;4;"Roybal, Natalie";1000366,69110671
2018;4;"Roybal, Natalie";1000700,21970318
2019;4;"Roybal, Natalie";1005051,42052604
2020;4;"Roybal, Natalie";1002517,2076731
2021;4;"Roybal, Natalie";1002161,16048288
2017;5;"Roybal, Natalie";1001566,42299097
2018;5;"Roybal, Natalie";1002938,89229551
2019;5;"Roybal, Natalie";1000265,54432397
2020;5;"Roybal, Natalie";1000385,92817816
2021;5;"Roybal, Natalie";1001019,35976433
2017;6;"Roybal, Natalie";1002666,9721428
2018;6;"Roybal, Natalie";1001234,59795062
2019;6;"Roybal, Natalie";1000824,94789113
2020;6;"Roybal, Natalie";1003922,07205446
2021;6;"Roybal, Natalie";1000202,87264864
2017;7;"Roybal, Natalie";1000505,75228127
2018;7;"Roybal, Natalie";1000722,73532266
2019;7;"Roybal, Natalie";1051606,02882693
2020;7;"Roybal, Natalie";1001111,20851655
2021;7;"Roybal, Natalie";1000449,74048852
2017;8;"Roybal, Natalie";1001846,67980396
2018;8;"Roybal, Natalie";1000779,58446682
2019;8;"Roybal, Natalie";1001697,4461672
2020;8;"Roybal, Natalie";1001018,27610409
2021;8;"Roybal, Natalie";1000515,9879888
2017;9;"Roybal, Natalie";1000406,75311796
2018;9;"Roybal, Natalie";1000503,1166237
2019;9;"Roybal, Natalie";1001203,77763215
2020;9;"Roybal, Natalie";1002151,3517764
2021;9;"Roybal, Natalie";1000920,5920974
2017;10;"Roybal, Natalie";1002166,55635233
2018;10;"Roybal, Natalie";1003863,42963965
2019;10;"Roybal, Natalie";1000119,78298319
2020;10;"Roybal, Natalie";1019890,44659022
2021;10;"Roybal, Natalie";1000612,20769403
2017;11;"Roybal, Natalie";1001765,19317425
2018;11;"Roybal, Natalie";1000594,87423271
2019;11;"Roybal, Natalie";1000987,73591311
2020;11;"Roybal, Natalie";1000659,02211844
2021;11;"Roybal, Natalie";1003223,32923028
2017;12;"Roybal, Natalie";1000301,55293018
2018;12;"Roybal, Natalie";1000507,02923892
2019;12;"Roybal, Natalie";1035156,44909232
2020;12;"Roybal, Natalie";1000570,28954384
2021;12;"Roybal, Natalie";1010132,3322115
2017;1;"Bermudez, Suly";1001458,54305617
2018;1;"Bermudez, Suly";1163010,76437752
2019;1;"Bermudez, Suly";1000785,85027699
2020;1;"Bermudez, Suly";1019338,86545863
2021;1;"Bermudez, Suly";1002238,28417917
2017;2;"Bermudez, Suly";1000436,313556
2018;2;"Bermudez, Suly";1003150,41543971
2019;2;"Bermudez, Suly";1000434,36696394
2020;2;"Bermudez, Suly";1002187,21400886
2021;2;"Bermudez, Suly";1001687,9033958
2017;3;"Bermudez, Suly";1002086,64707095
2018;3;"Bermudez, Suly";1005115,69154959
2019;3;"Bermudez, Suly";1000468,08294845
2020;3;"Bermudez, Suly";1004779,09337588
2021;3;"Bermudez, Suly";1039571,07525405
2017;4;"Bermudez, Suly";1001248,0320281
2018;4;"Bermudez, Suly";1000303,0812858
2019;4;"Bermudez, Suly";1000490,96376554
2020;4;"Bermudez, Suly";1000440,66894344
2021;4;"Bermudez, Suly";1003187,20050872
2017;5;"Bermudez, Suly";1025461,2440079
2018;5;"Bermudez, Suly";1007234,05478311
2019;5;"Bermudez, Suly";1000622,75933487
2020;5;"Bermudez, Suly";1003667,7503393
2021;5;"Bermudez, Suly";1003552,91522688
2017;6;"Bermudez, Suly";1000288,31559095
2018;6;"Bermudez, Suly";1000452,80200727
2019;6;"Bermudez, Suly";1001294,885772
2020;6;"Bermudez, Suly";1000566,20618379
2021;6;"Bermudez, Suly";1001564,56750009
2017;7;"Bermudez, Suly";1000267,34277937
2018;7;"Bermudez, Suly";1001778,98982639
2019;7;"Bermudez, Suly";1017887,18504189
2020;7;"Bermudez, Suly";1001115,28842432
2021;7;"Bermudez, Suly";1000247,50194874
2017;8;"Bermudez, Suly";1001010,66383306
2018;8;"Bermudez, Suly";1008011,78614773
2019;8;"Bermudez, Suly";1000395,6219473
2020;8;"Bermudez, Suly";1000416,9051634
2021;8;"Bermudez, Suly";1005088,27552578
2017;9;"Bermudez, Suly";1000492,3376012
2018;9;"Bermudez, Suly";1001132,22245665
2019;9;"Bermudez, Suly";1000802,74587844
2020;9;"Bermudez, Suly";1001057,41225005
2021;9;"Bermudez, Suly";1000477,29473145
2017;10;"Bermudez, Suly";1008131,58356169
2018;10;"Bermudez, Suly";1000625,93689032
2019;10;"Bermudez, Suly";1001237,61462931
2020;10;"Bermudez, Suly";1000177,13440839
2021;10;"Bermudez, Suly";1002748,20163405
2017;11;"Bermudez, Suly";1001471,04165234
2018;11;"Bermudez, Suly";1000994,06978438
2019;11;"Bermudez, Suly";1000863,43308804
2020;11;"Bermudez, Suly";1006553,96773202
2021;11;"Bermudez, Suly";1000390,13238677
2017;12;"Bermudez, Suly";1000600,99655761
2018;12;"Bermudez, Suly";1001359,39374471
2019;12;"Bermudez, Suly";1003676,34811009
2020;12;"Bermudez, Suly";1001918,9243057
2021;12;"Bermudez, Suly";1001567,72391021
2017;1;"Martinez, Brian";1001263,42326005
2018;1;"Martinez, Brian";1005542,80629304
2019;1;"Martinez, Brian";1000513,5638729
2020;1;"Martinez, Brian";1017731,13363195
2021;1;"Martinez, Brian";1000408,75050773
2017;2;"Martinez, Brian";1020407,3717788
2018;2;"Martinez, Brian";1001874,64362222
2019;2;"Martinez, Brian";1000497,12379505
2020;2;"Martinez, Brian";1000356,96626955
2021;2;"Martinez, Brian";1001259,7484973
2017;3;"Martinez, Brian";1001737,4951243
2018;3;"Martinez, Brian";1000553,86499928
2019;3;"Martinez, Brian";1000844,22958065
2020;3;"Martinez, Brian";1001190,17425263
2021;3;"Martinez, Brian";1002210,2168601
2017;4;"Martinez, Brian";1001527,32838443
2018;4;"Martinez, Brian";1001006,80668125
2019;4;"Martinez, Brian";1001518,31551517
2020;4;"Martinez, Brian";1000500,0115208
2021;4;"Martinez, Brian";1007421,40330338
2017;5;"Martinez, Brian";1110223,45019079
2018;5;"Martinez, Brian";1002531,58475255
2019;5;"Martinez, Brian";1001882,26329557
2020;5;"Martinez, Brian";1025062,32808056
2021;5;"Martinez, Brian";1000453,84976106
2017;6;"Martinez, Brian";1000470,46413091
2018;6;"Martinez, Brian";1000522,9664333
2019;6;"Martinez, Brian";1027373,74891807
2020;6;"Martinez, Brian";1082995,5180692
2021;6;"Martinez, Brian";1000166,18206954
2017;7;"Martinez, Brian";1008612,3840169
2018;7;"Martinez, Brian";1000569,45969297
2019;7;"Martinez, Brian";1000911,24102167
2020;7;"Martinez, Brian";1000179,33740341
2021;7;"Martinez, Brian";1000373,73659964
2017;8;"Martinez, Brian";1003891,09527129
2018;8;"Martinez, Brian";1000365,13481625
2019;8;"Martinez, Brian";1007246,84137735
2020;8;"Martinez, Brian";1000308,41654902
2021;8;"Martinez, Brian";1000874,72565044
2017;9;"Martinez, Brian";1001073,80122649
2018;9;"Martinez, Brian";1000299,89571077
2019;9;"Martinez, Brian";1000555,87884254
2020;9;"Martinez, Brian";1000473,38153392
2021;9;"Martinez, Brian";1000247,05376899
2017;10;"Martinez, Brian";1000437,70152154
2018;10;"Martinez, Brian";1002520,34477487
2019;10;"Martinez, Brian";1029694,33431869
2020;10;"Martinez, Brian";1002340,14071363
2021;10;"Martinez, Brian";1003069,16111313
2017;11;"Martinez, Brian";1000966,15102888
2018;11;"Martinez, Brian";1000695,47311327
2019;11;"Martinez, Brian";1000220,58870617
2020;11;"Martinez, Brian";1000472,94292684
2021;11;"Martinez, Brian";1005497,12296419
2017;12;"Martinez, Brian";1053158,0415631
2018;12;"Martinez, Brian";1000405,35607308
2019;12;"Martinez, Brian";1000433,77355304
2020;12;"Martinez, Brian";1003492,08850107
2021;12;"Martinez, Brian";1005773,59398069
2017;1;"Armendariz, Gabriella";1003978,29561509
2018;1;"Armendariz, Gabriella";1061769,90867469
2019;1;"Armendariz, Gabriella";1003459,79353823
2020;1;"Armendariz, Gabriella";1007724,28613686
2021;1;"Armendariz, Gabriella";1006455,18222229
2017;2;"Armendariz, Gabriella";1017960,59466751
2018;2;"Armendariz, Gabriella";1000448,71474874
2019;2;"Armendariz, Gabriella";1008290,97789356
2020;2;"Armendariz, Gabriella";1001098,4698567
2021;2;"Armendariz, Gabriella";1040939,02674988
2017;3;"Armendariz, Gabriella";1004228,98407513
2018;3;"Armendariz, Gabriella";1000948,00414138
2019;3;"Armendariz, Gabriella";1000559,40571124
2020;3;"Armendariz, Gabriella";1000753,33970466
2021;3;"Armendariz, Gabriella";1000103,74343683
2017;4;"Armendariz, Gabriella";1034967,01017685
2018;4;"Armendariz, Gabriella";1004542,06423506
2019;4;"Armendariz, Gabriella";1003287,00165662
2020;4;"Armendariz, Gabriella";1000240,17397024
2021;4;"Armendariz, Gabriella";1001075,39034074
2017;5;"Armendariz, Gabriella";1007424,0674119
2018;5;"Armendariz, Gabriella";1000768,22960602
2019;5;"Armendariz, Gabriella";1001457,04774724
2020;5;"Armendariz, Gabriella";1001577,27755248
2021;5;"Armendariz, Gabriella";1001613,93856834
2017;6;"Armendariz, Gabriella";1000210,67439154
2018;6;"Armendariz, Gabriella";1003998,7733158
2019;6;"Armendariz, Gabriella";1005333,59784133
2020;6;"Armendariz, Gabriella";1000623,83439388
2021;6;"Armendariz, Gabriella";1000387,05219821
2017;7;"Armendariz, Gabriella";1000435,79173577
2018;7;"Armendariz, Gabriella";1002938,61551046
2019;7;"Armendariz, Gabriella";1003091,9236075
2020;7;"Armendariz, Gabriella";1000482,37768556
2021;7;"Armendariz, Gabriella";1001227,83376166
2017;8;"Armendariz, Gabriella";1000354,37018035
2018;8;"Armendariz, Gabriella";1001121,5522228
2019;8;"Armendariz, Gabriella";1000486,86755907
2020;8;"Armendariz, Gabriella";1000846,10994667
2021;8;"Armendariz, Gabriella";1001836,5452784
2017;9;"Armendariz, Gabriella";1000619,1717493
2018;9;"Armendariz, Gabriella";1000339,1836084
2019;9;"Armendariz, Gabriella";1000444,03851683
2020;9;"Armendariz, Gabriella";1011355,20246085
2021;9;"Armendariz, Gabriella";1000184,38272836
2017;10;"Armendariz, Gabriella";1001479,69281833
2018;10;"Armendariz, Gabriella";1001378,75809026
2019;10;"Armendariz, Gabriella";1001150,38620468
2020;10;"Armendariz, Gabriella";1000621,49261967
2021;10;"Armendariz, Gabriella";1002402,23122842
2017;11;"Armendariz, Gabriella";1000247,45452375
2018;11;"Armendariz, Gabriella";1000497,66464555
2019;11;"Armendariz, Gabriella";1000602,25410285
2020;11;"Armendariz, Gabriella";1000861,60171856
2021;11;"Armendariz, Gabriella";1009011,83103049
2017;12;"Armendariz, Gabriella";1003210,23270993
2018;12;"Armendariz, Gabriella";1000259,59237364
2019;12;"Armendariz, Gabriella";1008302,30395463
2020;12;"Armendariz, Gabriella";1000561,82136298
2021;12;"Armendariz, Gabriella";1000690,63289989
2017;1;"Lucero, Liz";1003399,33047583
2018;1;"Lucero, Liz";1002061,84643619
2019;1;"Lucero, Liz";1001313,13575926
2020;1;"Lucero, Liz";1001585,453134
2021;1;"Lucero, Liz";1000713,45092903
2017;2;"Lucero, Liz";1016947,82596385
2018;2;"Lucero, Liz";1000367,76430306
2019;2;"Lucero, Liz";1000645,57365774
2020;2;"Lucero, Liz";1895469,08372195
2021;2;"Lucero, Liz";1002968,68106195
2017;3;"Lucero, Liz";1000155,98848876
2018;3;"Lucero, Liz";1009624,45341233
2019;3;"Lucero, Liz";1029485,77028625
2020;3;"Lucero, Liz";1000557,67982864
2021;3;"Lucero, Liz";1000398,27844451
2017;4;"Lucero, Liz";1000410,72913723
2018;4;"Lucero, Liz";1001574,8948971
2019;4;"Lucero, Liz";1002443,29434998
2020;4;"Lucero, Liz";1000386,77446624
2021;4;"Lucero, Liz";1001162,93229883
2017;5;"Lucero, Liz";1000411,49824318
2018;5;"Lucero, Liz";1001150,35075174
2019;5;"Lucero, Liz";1002459,97853196
2020;5;"Lucero, Liz";1195394,29908784
2021;5;"Lucero, Liz";1000303,2575617
2017;6;"Lucero, Liz";1003660,28211654
2018;6;"Lucero, Liz";1000327,9100699
2019;6;"Lucero, Liz";1012684,55174072
2020;6;"Lucero, Liz";1001469,917593
2021;6;"Lucero, Liz";1001460,50474137
2017;7;"Lucero, Liz";2270933,04606505
2018;7;"Lucero, Liz";1000649,71589472
2019;7;"Lucero, Liz";1000279,09019534
2020;7;"Lucero, Liz";1000287,24061672
2021;7;"Lucero, Liz";1001980,58827145
2017;8;"Lucero, Liz";1000389,04577911
2018;8;"Lucero, Liz";1000120,98644557
2019;8;"Lucero, Liz";1005278,30483893
2020;8;"Lucero, Liz";1000781,21755519
2021;8;"Lucero, Liz";1001322,45844957
2017;9;"Lucero, Liz";1000253,02442025
2018;9;"Lucero, Liz";1001006,1413672
2019;9;"Lucero, Liz";1000287,43062561
2020;9;"Lucero, Liz";1001081,39433273
2021;9;"Lucero, Liz";1002397,42703457
2017;10;"Lucero, Liz";1001501,46090695
2018;10;"Lucero, Liz";1438248,43334964
2019;10;"Lucero, Liz";1001670,70376158
2020;10;"Lucero, Liz";1001309,9822436
2021;10;"Lucero, Liz";1006110,4409086
2017;11;"Lucero, Liz";1008315,80096926
2018;11;"Lucero, Liz";1000793,46884447
2019;11;"Lucero, Liz";1006383,03951774
2020;11;"Lucero, Liz";1003949,90707218
2021;11;"Lucero, Liz";1000479,76710324
2017;12;"Lucero, Liz";1001798,8459671
2018;12;"Lucero, Liz";1004083,74221863
2019;12;"Lucero, Liz";1000566,06999498
2020;12;"Lucero, Liz";1001519,71775889
2021;12;"Lucero, Liz";1000192,3859314
2017;1;"Jacobs, Lawrence";1001841,38023159
2018;1;"Jacobs, Lawrence";1001745,9464802
2019;1;"Jacobs, Lawrence";1000511,11997859
2020;1;"Jacobs, Lawrence";1001966,87678576
2021;1;"Jacobs, Lawrence";1001004,4439076
2017;2;"Jacobs, Lawrence";1013159,17563063
2018;2;"Jacobs, Lawrence";1001888,63346911
2019;2;"Jacobs, Lawrence";1000814,87071174
2020;2;"Jacobs, Lawrence";1000439,90588779
2021;2;"Jacobs, Lawrence";1000822,04747899
2017;3;"Jacobs, Lawrence";1002018,18234302
2018;3;"Jacobs, Lawrence";1001264,35291207
2019;3;"Jacobs, Lawrence";1000474,24632228
2020;3;"Jacobs, Lawrence";1000660,66370524
2021;3;"Jacobs, Lawrence";1000879,72842265
2017;4;"Jacobs, Lawrence";1000810,77100654
2018;4;"Jacobs, Lawrence";1000792,09417015
2019;4;"Jacobs, Lawrence";1000722,36879949
2020;4;"Jacobs, Lawrence";1093557,18693134
2021;4;"Jacobs, Lawrence";1000561,35745224
2017;5;"Jacobs, Lawrence";1000302,92856024
2018;5;"Jacobs, Lawrence";1005803,01303074
2019;5;"Jacobs, Lawrence";1003004,66984131
2020;5;"Jacobs, Lawrence";1013415,72915844
2021;5;"Jacobs, Lawrence";1000846,51516677
2017;6;"Jacobs, Lawrence";1039443,81457373
2018;6;"Jacobs, Lawrence";1002469,3316765
2019;6;"Jacobs, Lawrence";1000777,23363664
2020;6;"Jacobs, Lawrence";1000525,86560704
2021;6;"Jacobs, Lawrence";1001675,34164995
2017;7;"Jacobs, Lawrence";1001701,14552371
2018;7;"Jacobs, Lawrence";1001838,46602242
2019;7;"Jacobs, Lawrence";1008061,40190181
2020;7;"Jacobs, Lawrence";1006015,01403865
2021;7;"Jacobs, Lawrence";1000706,53388603
2017;8;"Jacobs, Lawrence";1000992,77473405
2018;8;"Jacobs, Lawrence";1008155,71423406
2019;8;"Jacobs, Lawrence";1002640,93242146
2020;8;"Jacobs, Lawrence";1017332,73450108
2021;8;"Jacobs, Lawrence";1001416,27081784
2017;9;"Jacobs, Lawrence";1002663,04780201
2018;9;"Jacobs, Lawrence";1000236,78766295
2019;9;"Jacobs, Lawrence";1001508,4639191
2020;9;"Jacobs, Lawrence";1001591,44253621
2021;9;"Jacobs, Lawrence";1001542,45402207
2017;10;"Jacobs, Lawrence";1000347,11199949
2018;10;"Jacobs, Lawrence";1000801,0794018
2019;10;"Jacobs, Lawrence";1000953,83021155
2020;10;"Jacobs, Lawrence";1063320,25661834
2021;10;"Jacobs, Lawrence";1000466,7945056
2017;11;"Jacobs, Lawrence";1000082,35131421
2018;11;"Jacobs, Lawrence";1000858,22557433
2019;11;"Jacobs, Lawrence";1008383,7161819
2020;11;"Jacobs, Lawrence";1000951,20585841
2021;11;"Jacobs, Lawrence";1003511,85152281
2017;12;"Jacobs, Lawrence";1000284,55820882
2018;12;"Jacobs, Lawrence";1004028,66982924
2019;12;"Jacobs, Lawrence";1004680,57749676
2020;12;"Jacobs, Lawrence";1000210,75957714
2021;12;"Jacobs, Lawrence";1002350,6301047
2017;1;"Lucero, Fabian";1000272,43886367
2018;1;"Lucero, Fabian";1000422,12379039
2019;1;"Lucero, Fabian";1000348,40240995
2020;1;"Lucero, Fabian";1002280,76365164
2021;1;"Lucero, Fabian";1011886,24584384
2017;2;"Lucero, Fabian";1003692,87682937
2018;2;"Lucero, Fabian";1000424,97251293
2019;2;"Lucero, Fabian";1000995,76710652
2020;2;"Lucero, Fabian";1024471,47431568
2021;2;"Lucero, Fabian";1000205,0226773
2017;3;"Lucero, Fabian";1000811,74116487
2018;3;"Lucero, Fabian";1000376,9674177
2019;3;"Lucero, Fabian";1000343,58989806
2020;3;"Lucero, Fabian";1000802,81595833
2021;3;"Lucero, Fabian";1000792,16105774
2017;4;"Lucero, Fabian";1006805,81607103
2018;4;"Lucero, Fabian";1030037,44581702
2019;4;"Lucero, Fabian";1000848,15820791
2020;4;"Lucero, Fabian";1000963,67039967
2021;4;"Lucero, Fabian";1001494,51519577
2017;5;"Lucero, Fabian";1000337,47511712
2018;5;"Lucero, Fabian";1000830,27937255
2019;5;"Lucero, Fabian";1001130,39819171
2020;5;"Lucero, Fabian";1000902,77280831
2021;5;"Lucero, Fabian";1008165,2935748
2017;6;"Lucero, Fabian";1000187,108791
2018;6;"Lucero, Fabian";1016608,28411233
2019;6;"Lucero, Fabian";1004646,34634066
2020;6;"Lucero, Fabian";1000513,83654001
2021;6;"Lucero, Fabian";1001178,51994889
2017;7;"Lucero, Fabian";1000973,89717609
2018;7;"Lucero, Fabian";1000163,36727572
2019;7;"Lucero, Fabian";1000237,99207284
2020;7;"Lucero, Fabian";1000329,88910922
2021;7;"Lucero, Fabian";1002830,9260081
2017;8;"Lucero, Fabian";1000607,56449024
2018;8;"Lucero, Fabian";1004323,86181574
2019;8;"Lucero, Fabian";1000285,15668802
2020;8;"Lucero, Fabian";1000178,15218365
2021;8;"Lucero, Fabian";1009212,82535217
2017;9;"Lucero, Fabian";1105195,38071046
2018;9;"Lucero, Fabian";1005602,43794745
2019;9;"Lucero, Fabian";1000091,34538919
2020;9;"Lucero, Fabian";1057948,51460018
2021;9;"Lucero, Fabian";1000409,47706406
2017;10;"Lucero, Fabian";1042472,17270065
2018;10;"Lucero, Fabian";1000295,28652284
2019;10;"Lucero, Fabian";1001582,76099338
2020;10;"Lucero, Fabian";1001986,27761884
2021;10;"Lucero, Fabian";1005470,48114132
2017;11;"Lucero, Fabian";1000425,96695991
2018;11;"Lucero, Fabian";1001243,42969466
2019;11;"Lucero, Fabian";1000217,59484598
2020;11;"Lucero, Fabian";1000553,94544702
2021;11;"Lucero, Fabian";1001045,17605552
2017;12;"Lucero, Fabian";1000880,00780382
2018;12;"Lucero, Fabian";1000264,10776841
2019;12;"Lucero, Fabian";1000989,43598109
2020;12;"Lucero, Fabian";1000419,54049008
2021;12;"Lucero, Fabian";1001255,84127547
2017;1;"Colmenero, Cody";1000517,79963014
2018;1;"Colmenero, Cody";1001652,65827213
2019;1;"Colmenero, Cody";1044210,50364258
2020;1;"Colmenero, Cody";1005830,51739443
2021;1;"Colmenero, Cody";1000442,64216685
2017;2;"Colmenero, Cody";1001829,68371853
2018;2;"Colmenero, Cody";1010291,57471967
2019;2;"Colmenero, Cody";1000939,13688318
2020;2;"Colmenero, Cody";1000249,44310653
2021;2;"Colmenero, Cody";1000444,27194026
2017;3;"Colmenero, Cody";1000512,03577466
2018;3;"Colmenero, Cody";1000477,09821867
2019;3;"Colmenero, Cody";1002082,74820271
2020;3;"Colmenero, Cody";1000901,38442766
2021;3;"Colmenero, Cody";1000137,80998033
2017;4;"Colmenero, Cody";1000231,20029091
2018;4;"Colmenero, Cody";1002399,2986013
2019;4;"Colmenero, Cody";1008858,01473986
2020;4;"Colmenero, Cody";1001325,63303254
2021;4;"Colmenero, Cody";1000432,25746377
2017;5;"Colmenero, Cody";1001356,99332136
2018;5;"Colmenero, Cody";1003486,33764085
2019;5;"Colmenero, Cody";1000566,29149002
2020;5;"Colmenero, Cody";1010114,34679024
2021;5;"Colmenero, Cody";1001046,90020989
2017;6;"Colmenero, Cody";1001278,53858386
2018;6;"Colmenero, Cody";1000532,71216941
2019;6;"Colmenero, Cody";1001546,70483597
2020;6;"Colmenero, Cody";1000433,48997057
2021;6;"Colmenero, Cody";1001292,12183849
2017;7;"Colmenero, Cody";1000465,71770892
2018;7;"Colmenero, Cody";1000892,75878912
2019;7;"Colmenero, Cody";1000610,34444982
2020;7;"Colmenero, Cody";1000390,75286355
2021;7;"Colmenero, Cody";1000719,3973868
2017;8;"Colmenero, Cody";1000116,68514431
2018;8;"Colmenero, Cody";1000560,06787154
2019;8;"Colmenero, Cody";1000870,49897362
2020;8;"Colmenero, Cody";1000598,20428276
2021;8;"Colmenero, Cody";1003107,96171424
2017;9;"Colmenero, Cody";1029004,37012107
2018;9;"Colmenero, Cody";1004103,07064459
2019;9;"Colmenero, Cody";1000373,62806378
2020;9;"Colmenero, Cody";1000931,18359959
2021;9;"Colmenero, Cody";1000606,28368181
2017;10;"Colmenero, Cody";1000853,71547733
2018;10;"Colmenero, Cody";1001155,03007646
2019;10;"Colmenero, Cody";1000918,66347129
2020;10;"Colmenero, Cody";1000888,97348221
2021;10;"Colmenero, Cody";1010283,14196612
2017;11;"Colmenero, Cody";1001139,32918171
2018;11;"Colmenero, Cody";1006538,69414674
2019;11;"Colmenero, Cody";1000434,60757874
2020;11;"Colmenero, Cody";1002969,21161371
2021;11;"Colmenero, Cody";1001635,3122772
2017;12;"Colmenero, Cody";1000618,78585594
2018;12;"Colmenero, Cody";1002212,07019307
2019;12;"Colmenero, Cody";1027402,38400023
2020;12;"Colmenero, Cody";1001676,48593613
2021;12;"Colmenero, Cody";1000184,09848405
2017;1;"Vasquez-Jimenez, Juan";1000256,67591576
2018;1;"Vasquez-Jimenez, Juan";1004497,33144918
2019;1;"Vasquez-Jimenez, Juan";1014244,63768798
2020;1;"Vasquez-Jimenez, Juan";1015913,42535919
